language	task	first_entropy	last_entropy	majority_baseline	sentence_char_len	sentence_char_per_subword	sentence_fertility	sentence_subword_len	sentence_word_len	target_char_len	target_char_per_subword	target_fertility	target_subw_entropy
Slovak	gender_adj	8.508774116238442	7.103321612164915	33.33333333333325	76.32542655014565	2.428178538582369	2.144110164237555	30.990428630878068	14.466500208073242	8.692467748647523	2.676764163842816	3.4003329171868497	8.508774116238442
Slovak	gender_noun	8.476286453663901	8.174068697052249	33.33333333333325	68.55347482313775	2.371142487253284	2.073396381165701	28.478152309612984	13.761548064918852	7.265917602996255	2.5946649029982383	2.964627548897212	8.476286453663901
Slovak	gender_verb	6.931676472637771	5.908005064369767	36.0	54.936276551436904	2.29289178230701	1.9447805715803144	23.635568513119534	12.171595168679717	7.646397334443981	2.569228099403025	3.1082882132444816	6.931676472637771
Slovak	number_adj	8.507501856041616	7.12284363302035	50.0	78.02833333333334	2.4286735940792257	2.1557412681538786	31.727916666666665	14.745833333333334	8.747916666666667	2.692558035714289	3.39875	8.507501856041616
Slovak	number_noun	8.558131238143314	8.032655694977912	50.0	68.33416666666666	2.372692175836333	2.0747650569832206	28.409583333333334	13.725	7.068333333333333	2.5717103174603184	2.8945833333333333	8.558131238143314
Slovak	number_verb	7.375626877122884	6.646763888996148	50.0	56.69541666666667	2.2707614712493296	1.9585634212779022	24.522916666666667	12.532083333333333	7.50625	2.508107142857142	3.12125	7.375626877122884
Slovak	tense_verb	7.204650001446009	6.9664518233032675	50.0	56.46541666666667	2.2708927573636646	1.9350330216123468	24.339583333333334	12.555416666666666	7.162916666666667	2.4431180555555483	3.0683333333333334	7.204650001446009
Slovak	verbform_verb	7.068278226143049	6.058056880099064	35.0	59.2714404662781	2.263579883248145	1.9734601968954908	25.58451290591174	12.918401332223148	7.258950874271441	2.31400023789699	3.2722731057452124	7.068278226143049
Slovenian	aspect_verb	7.355603671922253	6.932723854486313	50.0	89.50625	2.531586665866697	1.7952760737339437	35.403333333333336	19.71	7.572916666666667	2.6743516865079355	2.939583333333333	7.355603671922253
Slovenian	case_adj	8.871447522577819	7.209908772216786	17.412935323382907	110.84388009991673	2.6240185632658584	1.930070064778733	42.5970024979184	22.17985012489592	8.823480432972524	2.929772477961481	3.150291423813489	8.871447522577819
Slovenian	case_noun	9.01714945257602	8.184089354137278	16.666666666666615	102.47139303482587	2.5866505236826103	1.888868743122898	39.94734660033168	21.165837479270316	7.677031509121061	2.899141363289369	2.8171641791044775	9.01714945257602
Slovenian	gender_adj	8.886827896322277	7.406418256640089	33.33333333333325	106.70370370370371	2.633445239392312	1.9059829574161624	40.92883895131086	21.457344985434872	8.645027049521431	2.9115734960928474	3.0969621306699957	8.886827896322277
Slovenian	gender_noun	9.002539340464297	8.389590844668097	33.33333333333325	100.21348314606742	2.5852926076003806	1.9014054854233882	39.190178942987934	20.607990012484393	7.685809404910528	2.924792422170699	2.8106533499791926	9.002539340464297
Slovenian	number_adj	8.859931026097268	7.418551730057992	50.0	107.37458333333333	2.6279745480741394	1.9116343922849925	41.270833333333336	21.659583333333334	8.791666666666666	2.943094742063492	3.12	8.859931026097268
Slovenian	person_verb	7.612309143105548	5.919533783080116	33.33333333333325	82.61599333610995	2.5051737246641768	1.8237227095972146	32.86755518533944	18.133694294044147	7.384839650145772	2.5936365799964305	2.9750104123281966	7.612309143105548
Slovenian	verbform_verb	7.341953613049827	6.555101346713106	33.33333333333325	89.90595089471493	2.5433283446592245	1.7926691382059097	35.45401581356638	19.77028714107366	7.806075738660009	2.712814339218834	2.9850187265917603	7.341953613049827
Spanish	gender_adj	9.513523781726835	7.696316510897584	50.0	122.14083333333333	3.4752267595105013	1.354586160826682	35.2325	26.2575	8.982916666666666	3.9253501984126995	2.56375	9.513523781726835
Spanish	gender_noun	9.812212388745923	8.366304220899323	50.0	116.45916666666666	3.382958695278807	1.3678482759425048	34.374583333333334	25.5375	8.465833333333334	3.8993918650793655	2.405	9.812212388745923
Spanish	number_adj	9.658104148261724	7.680473589286401	50.0	122.59916666666666	3.499288140290567	1.368197821815484	35.160833333333336	26.029583333333335	9.275416666666667	4.0182371031746	2.5820833333333333	9.658104148261724
Spanish	number_noun	9.813869818250009	8.06628009329404	50.0	116.68416666666667	3.3849101190474533	1.3628292093130734	34.51541666666667	25.635	8.543333333333333	3.855118055555552	2.4491666666666667	9.813869818250009
Spanish	number_verb	9.10437387491799	7.121702314620163	50.0	114.64625	3.4164463572475605	1.3294043974745977	33.52125	25.373333333333335	8.174583333333333	3.5296597222222217	2.4945833333333334	9.10437387491799
Spanish	tense_verb	9.100325456561107	6.687560102869267	25.0	115.6225	3.378261237825556	1.3343047546480655	34.19166666666667	25.810833333333335	8.057083333333333	3.4646805555555527	2.5079166666666666	9.100325456561107
Spanish	verbform_verb	9.066519384399534	7.195835953737485	29.5	117.99708333333334	3.4413477221599864	1.3288885106657193	34.32375	26.010833333333334	8.532916666666667	3.8490347222222248	2.46375	9.066519384399534
Swedish	case_noun	9.350254066856607	7.468732025677672	50.0	98.47291666666666	2.9501764119924463	1.7797558412303522	33.47291666666667	19.269583333333333	10.425	3.226753968253963	3.4433333333333334	9.350254066856607
Swedish	definite_adj	8.879239361058211	7.428110726973319	50.0	95.73125	2.941798854710508	1.6969466504379245	32.51625	19.47458333333333	8.335416666666667	3.26521329365079	2.8141666666666665	8.879239361058211
Swedish	definite_noun	9.360925225556654	7.747905550406323	50.0	96.74041666666666	2.9409400616261268	1.7695190564209509	32.945	19.12875	10.51625	3.2084203042328037	3.472916666666667	9.360925225556654
Swedish	gender_noun	9.254530613196671	7.940338610123866	50.0	96.19833333333334	2.9428036395477077	1.7744896856472672	32.67958333333333	18.946666666666665	10.382083333333334	3.1433740079365067	3.482083333333333	9.254530613196671
Swedish	number_adj	8.909791534182688	7.129457765192444	50.0	101.19833333333334	2.942518478779941	1.7339975201635904	34.42666666666667	20.17125	8.6325	3.098479497354497	2.99625	8.909791534182688
Swedish	number_noun	9.340516581948041	7.759180523474224	50.0	96.45	2.9466758921635545	1.7638473494001687	32.82666666666667	19.065833333333334	10.470416666666667	3.2280967261904725	3.44625	9.340516581948041
Swedish	tense_verb	8.022172966998111	6.5749894667185345	50.0	88.18083333333334	2.90284054972729	1.6711275069725964	30.312916666666666	18.3975	7.117083333333333	3.012739087301585	2.5441666666666665	8.022172966998111
Swedish	voice_verb	7.963918264766321	6.8584598392374	50.0	94.82666666666667	2.9358596119224334	1.6991652388193699	32.26208333333334	19.325	7.3879166666666665	2.840152777777781	2.745416666666667	7.963918264766321
Turkish	aspect_verb	7.6271247006670935	6.829325654603276	33.33333333333325	79.09866777685262	2.577437034012302	2.1766490287745035	29.956702747710242	13.898001665278935	9.291840133222316	2.7273062791588996	3.548293089092423	7.6271247006670935
Turkish	case_noun	9.052981023278392	7.590697410996171	14.285714285714105	92.45141196013289	2.665545813852599	2.192045831783096	34.17192691029901	15.71470099667774	8.745847176079733	2.9645418050941283	3.0921926910299002	9.052981023278392
Turkish	number_noun	9.02652528340541	7.756200424242318	50.0	94.24208333333333	2.6824387446743367	2.187523819044967	34.61875	15.927083333333334	8.75875	3.0289459325396844	3.0204166666666667	9.02652528340541
Turkish	number_verb	7.613440185174164	6.308668257937438	50.0	68.10833333333333	2.518664571106369	2.1557126586585422	26.235833333333332	12.379166666666666	8.94875	2.6694456018518467	3.5095833333333335	7.613440185174164
Turkish	person_verb	7.616239110042235	6.226958564854089	34.0	63.6234902124115	2.478345735528415	2.148114200802016	24.935027072053312	11.79966680549771	8.747188671386922	2.603589774102059	3.5043731778425657	7.616239110042235
Turkish	polarity_verb	7.536551565239752	7.108968494799261	50.0	82.03583333333333	2.575988758083547	2.1997011775222175	31.106666666666666	14.255833333333333	9.265416666666667	2.700308697089947	3.5754166666666665	7.536551565239752
Turkish	verbform_verb	7.5505937915643635	7.216813145762324	33.33333333333325	104.64696086594505	2.681485903774939	2.2345503395257262	38.62156536219817	17.461698584512906	9.213572023313905	2.8460198511822137	3.389675270607827	7.5505937915643635
Ukrainian	animacy_noun	8.095537298212768	8.387795314339595	50.0	99.96166666666667	2.464433215899346	1.9994352001974862	40.39833333333333	20.355833333333333	7.36625	2.7147123015872974	2.99375	8.095537298212768
Ukrainian	aspect_verb	6.56604946904091	7.436172734314582	50.0	89.68916666666667	2.3975164972588154	1.955285862225572	37.0375	19.0475	8.28625	2.7071593915343954	3.25875	6.56604946904091
Ukrainian	case_adj	8.142746720697444	7.801393472558729	20.0	108.95416666666667	2.5337913531643497	2.055324168066622	43.14666666666667	21.19625	8.985	2.887437830687824	3.3658333333333332	8.142746720697444
Ukrainian	case_noun	8.157959589134007	8.067617311968036	16.666666666666618	102.04894234757361	2.478059821483959	2.013839055993851	41.08834508502696	20.53753629199502	7.46287847366238	2.6838404337263704	3.0389879717959354	8.157959589134007
Ukrainian	gender_adj	8.172661299187789	7.733064702219422	33.33333333333325	106.30753225135247	2.5347145867734264	2.0322253665833405	41.88555971702039	20.861839367457346	8.775280898876405	2.958006361096243	3.251352476071577	8.172661299187789
Ukrainian	gender_noun	8.027316336160215	8.515590105065558	33.33333333333325	102.96670828131502	2.485142257809241	2.0159527469463403	41.32209737827716	20.712858926342072	7.4232209737827715	2.7659836579936465	2.943820224719101	8.027316336160215
Ukrainian	number_adj	7.938753603967202	7.718805447685247	50.0	110.45583333333333	2.52391287610192	2.0605711821239447	43.80833333333333	21.487083333333334	8.839583333333334	2.8259841269841295	3.37	7.938753603967202
Ukrainian	number_verb	6.753334658487155	7.1052107004905105	50.0	87.97416666666666	2.3888127229653406	1.9487794261012228	36.49791666666667	18.843333333333334	8.131666666666666	2.707581349206351	3.2225	6.753334658487155
Ukrainian	tense_verb	6.603440278097366	7.185394002632769	33.33333333333325	87.16354556803995	2.3776450565083938	1.9448559717367295	36.30378693300042	18.76529338327091	8.236371202663337	2.7049105285060326	3.275905118601748	6.603440278097366
Urdu	case_noun	7.319289965931978	7.4022765973899	50.0	91.24291666666667	2.0558095989654794	1.7517425815361536	44.55708333333333	25.4425	5.317083333333334	1.9692832341269892	2.9429166666666666	7.319289965931978
Urdu	case_propn	7.2115886321530995	7.540060902438827	50.0	97.38208333333333	2.0482396462680637	1.802998349594967	47.880833333333335	26.561666666666667	5.18625	2.038133432539678	2.8420833333333335	7.2115886321530995
Urdu	gender_noun	7.291085246854646	7.235231078899369	69.5	90.94625	2.0576788783604227	1.7453108816142295	44.379583333333336	25.43875	5.293333333333333	2.017369543650799	2.87375	7.291085246854646
Urdu	number_noun	7.210957848667036	6.695543698946464	59.0	91.90875	2.0633533586569386	1.751543075987026	44.72958333333333	25.565	5.624583333333334	2.0063298611111158	3.035416666666667	7.210957848667036
